"","ENSEMBL","SYMBOL","SRR9309444_SAM_Outputfile_Counts","SRR9309445_SAM_Outputfile_Counts"
"36510","ENSG00000242902","FLNC-AS1",31,27
"36511","ENSG00000242908",NA,0,0
"36512","ENSG00000242911",NA,0,0
"36513","ENSG00000242912","RN7SL384P",0,0
"36514","ENSG00000242915",NA,0,0
"36515","ENSG00000242922","RPL21P104",0,0
"36516","ENSG00000242925","PLCH1-AS2",0,0
"36517","ENSG00000242928","RN7SL868P",0,0
"36518","ENSG00000242931","RPL7P49",1,2
"36519","ENSG00000242936","RPL30P6",0,0
"36520","ENSG00000242941","RPL12P7",1,0
"36521","ENSG00000242943",NA,0,0
"36522","ENSG00000242945",NA,0,0
"36523","ENSG00000242948",NA,0,0
"36524","ENSG00000242950","ERVW-1",50,2
"36525","ENSG00000242951",NA,26,19
"36526","ENSG00000242952","RPSAP3",5,3
"36527","ENSG00000242953",NA,8,0
"36528","ENSG00000242958","RPL36AP32",4,3
"36529","ENSG00000242960",NA,163,103
"36530","ENSG00000242963","RPS20P30",0,0
"36531","ENSG00000242968",NA,17,2
"36532","ENSG00000242970",NA,3,2
"36533","ENSG00000242971","RN7SL233P",0,0
"36534","ENSG00000242973","LOC101926934",0,0
"36535","ENSG00000242976","RN7SL177P",0,0
"36536","ENSG00000242978","PPIAP83",0,0
"36537","ENSG00000242979","RPS15AP18",0,0
"36538","ENSG00000242983","CABYRP1",0,0
"36539","ENSG00000242985","RN7SL50P",0,0
"36540","ENSG00000242986","RPL21P99",0,0
"36541","ENSG00000242989","RN7SL332P",0,0
"36542","ENSG00000242990",NA,0,0
"36543","ENSG00000242991","RPL7P40",0,0
"36544","ENSG00000242992",NA,3,3
"36545","ENSG00000242993","RPL32P25",5,5
"36546","ENSG00000242995","RPL36AP1",0,0
"36547","ENSG00000242998","RN7SL379P",0,0
"36548","ENSG00000242999","RN7SL239P",1,0
"36549","ENSG00000243004",NA,1,0
"36550","ENSG00000243005","RN7SL16P",0,0
"36551","ENSG00000243007",NA,4,8
"36552","ENSG00000243008",NA,0,1
"36553","ENSG00000243011","RN7SL266P",0,0
"36554","ENSG00000243014",NA,0,0
"36555","ENSG00000243015","RN7SL737P",0,0
"36556","ENSG00000243016",NA,0,1
"36557","ENSG00000243018",NA,0,2
"36558","ENSG00000243020","RPL7P39",0,0
"36559","ENSG00000243022",NA,0,0
"36560","ENSG00000243023",NA,0,0
"36561","ENSG00000243024",NA,13,6
"36562","ENSG00000243025",NA,1,1
"36563","ENSG00000243027",NA,0,0
"36564","ENSG00000243029","RN7SL635P",0,0
"36565","ENSG00000243033","GAPDHP47",0,0
"36566","ENSG00000243035","RN7SL810P",0,0
"36567","ENSG00000243038",NA,0,0
"36568","ENSG00000243040","RBMY2FP",0,0
"36569","ENSG00000243044",NA,0,0
"36570","ENSG00000243048",NA,0,0
"36571","ENSG00000243049","RN7SL33P",0,0
"36572","ENSG00000243050","RPL30P10",0,0
"36573","ENSG00000243051","RN7SL269P",0,0
"36574","ENSG00000243053","RPL31P58",0,1
"36575","ENSG00000243055",NA,2,2
"36576","ENSG00000243056","EIF4EBP3",54,24
"36577","ENSG00000243058",NA,0,0
"36578","ENSG00000243059","RN7SL400P",0,0
"36579","ENSG00000243062","FAM163A",0,0
"36580","ENSG00000243063","IGKV3-7",0,0
"36581","ENSG00000243064","ABCC13",0,0
"36582","ENSG00000243066","RN7SL842P",0,0
"36583","ENSG00000243069","ARHGEF26-AS1",1,2
"36584","ENSG00000243071","RPL21P98",31,19
"36585","ENSG00000243072",NA,0,0
"36586","ENSG00000243073","PRAMEF4",0,0
"36587","ENSG00000243075","RN7SL519P",0,0
"36588","ENSG00000243081",NA,0,0
"36589","ENSG00000243083","LINC00870",0,0
"36590","ENSG00000243085",NA,0,0
"36591","ENSG00000243089",NA,602,189
"36592","ENSG00000243094",NA,10,7
"36593","ENSG00000243095",NA,0,0
"36594","ENSG00000243099","RPL17P27",0,2
"36595","ENSG00000243101","RPS3P7",0,0
"36596","ENSG00000243103","RN7SL452P",0,0
"36597","ENSG00000243104",NA,0,0
"36598","ENSG00000243107",NA,3,13
"36599","ENSG00000243115","RN7SL849P",0,0
"36600","ENSG00000243116",NA,1,2
"36601","ENSG00000243122","RPS15P8",0,0
"36602","ENSG00000243124","RN7SL643P",0,0
"36603","ENSG00000243125","RN7SL807P",0,0
"36604","ENSG00000243129","RPS26P46",0,0
"36605","ENSG00000243130","PSG11",2,11
"36606","ENSG00000243136","RN7SL22P",0,0
"36607","ENSG00000243137","PSG4",35,126
"36608","ENSG00000243141","RPL23AP66",0,3
"36609","ENSG00000243144",NA,3,2
"36610","ENSG00000243147","MRPL33",3985,4170
"36611","ENSG00000243149",NA,0,0
"36612","ENSG00000243150","MLF1-DT",0,0
"36613","ENSG00000243154","SYPL1P1",0,0
"36614","ENSG00000243155",NA,73,175
"36615","ENSG00000243156","MICAL3",8802,9004
"36616","ENSG00000243160","RPL7AP32",0,0
"36617","ENSG00000243164","RPL31P48",0,0
"36618","ENSG00000243165",NA,1,0
"36619","ENSG00000243167",NA,2,5
"36620","ENSG00000243171","RPL17P32",0,0
"36621","ENSG00000243173","RN7SL861P",5,3
"36622","ENSG00000243175","RPSAP36",14,11
"36623","ENSG00000243176",NA,117,63
"36624","ENSG00000243179",NA,2,1
"36625","ENSG00000243181","RPL21P80",44,31
"36626","ENSG00000243187",NA,0,0
"36627","ENSG00000243188","HNRNPA1P17",0,0
"36628","ENSG00000243193",NA,0,0
"36629","ENSG00000243195","TUBBP11",0,0
"36630","ENSG00000243197","TUSC7",0,0
"36631","ENSG00000243199","RPL6P10",808,723
"36632","ENSG00000243207","PPAN-P2RY11",5,3
"36633","ENSG00000243224","TWF2-DT",39,27
"36634","ENSG00000243225",NA,8,22
"36635","ENSG00000243227","RN7SL55P",2,0
"36636","ENSG00000243230",NA,11,6
"36637","ENSG00000243232","PCDHAC2",15,4
"36638","ENSG00000243234","RPL19P19",1,1
"36639","ENSG00000243236","GSTA9P",0,0
"36640","ENSG00000243238","IGKV2-30",0,0
"36641","ENSG00000243243",NA,23,16
"36642","ENSG00000243244","STON1",2145,1258
"36643","ENSG00000243250","RPS6P16",2,0
"36644","ENSG00000243254","RN7SL350P",0,0
"36645","ENSG00000243256",NA,0,0
"36646","ENSG00000243257","MTCO2P29",1,0
"36647","ENSG00000243260","RN7SL558P",1,3
"36648","ENSG00000243264","IGKV2D-29",0,0
"36649","ENSG00000243265","RPL23AP55",0,0
"36650","ENSG00000243267","RN7SL614P",3,2
"36651","ENSG00000243273",NA,0,0
"36652","ENSG00000243274","RN7SL571P",0,0
"36653","ENSG00000243276",NA,0,0
"36654","ENSG00000243279","PRAF2",4431,4717
"36655","ENSG00000243280",NA,3,1
"36656","ENSG00000243284","VSIG8",0,0
"36657","ENSG00000243287",NA,0,0
"36658","ENSG00000243289",NA,2,4
"36659","ENSG00000243290","IGKV1-12",0,0
"36660","ENSG00000243295",NA,3,2
"36661","ENSG00000243296",NA,14,6
"36662","ENSG00000243297","RPL31P61",6,1
"36663","ENSG00000243302",NA,595,441
"36664","ENSG00000243303","RPL34P32",0,0
"36665","ENSG00000243304",NA,1,3
"36666","ENSG00000243305",NA,0,0
"36667","ENSG00000243307",NA,2,0
"36668","ENSG00000243312","RPL6P13",0,1
"36669","ENSG00000243313","RN7SL285P",1,1
"36670","ENSG00000243314","RPS12P7",2,0
"36671","ENSG00000243316","GUCY2GP",0,0
"36672","ENSG00000243317","STMP1",4206,5050
"36673","ENSG00000243319","FGF14-IT1",0,0
"36674","ENSG00000243321","LINC01998",0,0
"36675","ENSG00000243323","PTPRVP",9,12
"36676","ENSG00000243328",NA,0,0
"36677","ENSG00000243333","RN7SL174P",0,0
"36678","ENSG00000243335","KCTD7",3210,1616
"36679","ENSG00000243338","RN7SL307P",0,0
"36680","ENSG00000243339","RN7SL738P",12,19
"36681","ENSG00000243345",NA,0,0
"36682","ENSG00000243346","RN7SL601P",0,0
"36683","ENSG00000243347",NA,0,0
"36684","ENSG00000243349",NA,0,0
"36685","ENSG00000243352",NA,0,2
"36686","ENSG00000243353","RPS29P19",1,0
"36687","ENSG00000243355","RPS27P28",0,0
"36688","ENSG00000243359","RN7SL815P",0,0
"36689","ENSG00000243364","EFNA4",392,349
"36690","ENSG00000243365","RN7SL278P",0,0
"36691","ENSG00000243366","RN7SL60P",0,0
"36692","ENSG00000243368",NA,13,23
"36693","ENSG00000243370","RN7SL775P",2,0
"36694","ENSG00000243373","RN7SL173P",0,0
"36695","ENSG00000243374","RN7SL72P",0,0
"36696","ENSG00000243378",NA,0,0
"36697","ENSG00000243383","RN7SL89P",0,0
"36698","ENSG00000243384",NA,1,0
"36699","ENSG00000243385",NA,0,0
"36700","ENSG00000243388",NA,0,0
"36701","ENSG00000243389",NA,10,4
"36702","ENSG00000243396","RPL32P7",0,0
"36703","ENSG00000243398","RN7SL141P",1,0
"36704","ENSG00000243402",NA,0,1
"36705","ENSG00000243403",NA,15,8
"36706","ENSG00000243404",NA,19,8
"36707","ENSG00000243406","MRPS31P5",32,32
"36708","ENSG00000243410",NA,0,0
"36709","ENSG00000243414","TICAM2",36,34
"36710","ENSG00000243415",NA,103,75
"36711","ENSG00000243417","RPS3AP18",1,4
"36712","ENSG00000243420","RN7SL734P",0,0
"36713","ENSG00000243422","RPL23AP49",198,256
"36714","ENSG00000243423",NA,5,0
"36715","ENSG00000243424","RN7SL107P",0,0
"36716","ENSG00000243426","RN7SL454P",0,0
"36717","ENSG00000243429","OR7E29P",8,2
"36718","ENSG00000243431","RPL5P30",50,42
"36719","ENSG00000243433",NA,11,3
"36720","ENSG00000243437","RN7SL370P",1,0
"36721","ENSG00000243438","LARP1BP2",0,0
"36722","ENSG00000243439","RN7SL352P",0,0
"36723","ENSG00000243445","RPS16P7",3,1
"36724","ENSG00000243446","RN7SL284P",1,0
"36725","ENSG00000243449","C4orf48",866,760
"36726","ENSG00000243455","RPS18P13",0,0
"36727","ENSG00000243466","IGKV1-5",0,0
"36728","ENSG00000243468","INGX",12,8
"36729","ENSG00000243469","RPL7P51",0,0
"36730","ENSG00000243477","NAA80",1128,1224
"36731","ENSG00000243478","AOX2P",0,0
"36732","ENSG00000243479","MNX1-AS1",0,0
"36733","ENSG00000243480","AMY2A",0,0
"36734","ENSG00000243483",NA,0,0
"36735","ENSG00000243485",NA,0,0
"36736","ENSG00000243486",NA,0,0
"36737","ENSG00000243488","RN7SL337P",0,0
"36738","ENSG00000243489","KRTAP10-11",0,0
"36739","ENSG00000243491",NA,1,0
"36740","ENSG00000243494",NA,1,0
"36741","ENSG00000243495",NA,31,30
"36742","ENSG00000243498",NA,2,6
"36743","ENSG00000243499","RPS6P21",0,0
"36744","ENSG00000243501",NA,0,0
"36745","ENSG00000243503","RPL26P25",0,0
"36746","ENSG00000243504","RPS23P1",0,1
"36747","ENSG00000243505","RN7SL240P",0,0
"36748","ENSG00000243507",NA,0,0
"36749","ENSG00000243508","DNAJB6P7",1,1
"36750","ENSG00000243509","TNFRSF6B",0,0
"36751","ENSG00000243510","RN7SL111P",0,0
"36752","ENSG00000243514",NA,0,0
"36753","ENSG00000243516","RPL12P40",0,0
"36754","ENSG00000243517","RPL13AP22",107,90
"36755","ENSG00000243518",NA,0,0
"36756","ENSG00000243519","IGLCOR22-2",1,0
"36757","ENSG00000243521","RPL5P33",0,0
"36758","ENSG00000243531","EVA1CP3",0,0
"36759","ENSG00000243532","RN7SL19P",0,0
"36760","ENSG00000243537","RPL32P20",0,0
"36761","ENSG00000243538",NA,2,9
"36762","ENSG00000243539","RN7SL649P",0,0
"36763","ENSG00000243541","RN7SL104P",0,0
"36764","ENSG00000243543","WFDC6",0,0
"36765","ENSG00000243544","RN7SL172P",0,0
"36766","ENSG00000243546","RN7SL108P",0,0
"36767","ENSG00000243547","HNRNPKP4",524,507
"36768","ENSG00000243548","RN7SL101P",0,0
"36769","ENSG00000243549","RN7SL705P",0,0
"36770","ENSG00000243550",NA,0,0
"36771","ENSG00000243554","CCZ1P1",69,107
"36772","ENSG00000243560","RN7SL364P",0,4
"36773","ENSG00000243562","RN7SL838P",3,9
"36774","ENSG00000243566","UPK3B",9,19
"36775","ENSG00000243568",NA,0,0
"36776","ENSG00000243572","LINC02017",0,0
"36777","ENSG00000243574",NA,0,0
"36778","ENSG00000243581","RPS29P25",0,0
"36779","ENSG00000243584",NA,0,1
"36780","ENSG00000243591","RN7SL282P",0,0
"36781","ENSG00000243592","RPL17P22",2,1
"36782","ENSG00000243593","LINC02049",0,0
"36783","ENSG00000243596","LOC100419967",0,0
"36784","ENSG00000243601","RPL12P24",1,0
"36785","ENSG00000243607","RPL35AP26",1,0
"36786","ENSG00000243609",NA,3,4
"36787","ENSG00000243613",NA,1,0
"36788","ENSG00000243620",NA,55,134
"36789","ENSG00000243621",NA,0,0
"36790","ENSG00000243627","SMIM34",0,0
"36791","ENSG00000243629","LINC00880",0,0
"36792","ENSG00000243633","RN7SL542P",0,0
"36793","ENSG00000243635",NA,0,0
"36794","ENSG00000243636",NA,0,0
"36795","ENSG00000243641","OR13C7",0,0
"36796","ENSG00000243642","RN7SL526P",14,2
"36797","ENSG00000243643",NA,0,0
"36798","ENSG00000243646","IL10RB",135,131
"36799","ENSG00000243648","RPS10P11",1,1
"36800","ENSG00000243649","CFB",213,166
"36801","ENSG00000243650","RN7SL834P",7,7
"36802","ENSG00000243655",NA,0,0
"36803","ENSG00000243658","MTND5P16",2,0
"36804","ENSG00000243659",NA,2,1
"36805","ENSG00000243660","ZNF487",539,314
"36806","ENSG00000243661","WBP1LP1",0,0
"36807","ENSG00000243663","RPS4XP14",2,2
"36808","ENSG00000243664",NA,0,0
"36809","ENSG00000243667","DNAAF10",689,535
"36810","ENSG00000243669","RPL34P23",0,0
"36811","ENSG00000243671","RN7SL761P",0,0
"36812","ENSG00000243672","RPS3AP40",0,0
"36813","ENSG00000243674",NA,0,0
"36814","ENSG00000243675",NA,0,0
"36815","ENSG00000243678","NME2",817,785
"36816","ENSG00000243679",NA,603,290
"36817","ENSG00000243680",NA,385,322
"36818","ENSG00000243686",NA,0,0
"36819","ENSG00000243687","RPL35AP10",0,0
"36820","ENSG00000243694","LINC02027",3,0
"36821","ENSG00000243695",NA,0,0
"36822","ENSG00000243696",NA,81,47
"36823","ENSG00000243697","RPL7AP63",15,0
"36824","ENSG00000243700","RN7SL598P",0,0
"36825","ENSG00000243701","DUBR",753,908
"36826","ENSG00000243702","RN7SL638P",1,0
"36827","ENSG00000243704","RN7SL105P",0,0
"36828","ENSG00000243705",NA,0,2
"36829","ENSG00000243708","PLA2G4B",25,22
"36830","ENSG00000243709","LEFTY1",4,3
"36831","ENSG00000243710","CFAP57",113,215
"36832","ENSG00000243711","RPL21P116",0,3
"36833","ENSG00000243715","CACNA2D3-AS1",0,0
"36834","ENSG00000243716","NPIPB5",534,463
"36835","ENSG00000243720","RPL21P127",1,0
"36836","ENSG00000243721",NA,0,0
"36837","ENSG00000243723","RN7SL393P",5,1
"36838","ENSG00000243725","TTC4",137,106
"36839","ENSG00000243729","OR5V1",0,0
"36840","ENSG00000243730",NA,0,0
"36841","ENSG00000243733",NA,0,0
"36842","ENSG00000243738","RN7SL181P",5,10
"36843","ENSG00000243742","RPLP0P2",524,515
"36844","ENSG00000243744",NA,0,0
"36845","ENSG00000243746","EEF1A1P10",5,4
"36846","ENSG00000243749","TMEM35B",187,130
"36847","ENSG00000243753","HLA-L",904,807
"36848","ENSG00000243758","RPL35AP15",0,0
"36849","ENSG00000243759","ST13P15",1,8
"36850","ENSG00000243761","RPL32P4",0,0
"36851","ENSG00000243762",NA,0,0
"36852","ENSG00000243766",NA,0,0
"36853","ENSG00000243770","RN7SL65P",1,0
"36854","ENSG00000243771","RPL21P130",6,1
"36855","ENSG00000243772","KIR2DL3",0,0
"36856","ENSG00000243775","OSTCP1",0,1
"36857","ENSG00000243777","RPS6P17",1,1
"36858","ENSG00000243779","RPL36AP49",2,1
"36859","ENSG00000243780","RPL21P114",0,0
"36860","ENSG00000243781",NA,0,0
"36861","ENSG00000243782","RN7SL78P",6,0
"36862","ENSG00000243789","JMJD7",33,11
"36863","ENSG00000243792",NA,0,0
"36864","ENSG00000243794","SNRPCP10",0,0
"36865","ENSG00000243795","LINC02044",6,14
"36866","ENSG00000243797",NA,71,70
"36867","ENSG00000243799",NA,1,0
"36868","ENSG00000243801","RN7SL461P",0,0
"36869","ENSG00000243802",NA,26,31
"36870","ENSG00000243806","RPL7P18",0,0
"36871","ENSG00000243810",NA,0,0
"36872","ENSG00000243811","APOBEC3D",106,40
"36873","ENSG00000243813","LOC100419755",0,0
"36874","ENSG00000243817","RN7SL189P",0,0
"36875","ENSG00000243818","LOC100507389",0,0
"36876","ENSG00000243819","RN7SL832P",6,9
"36877","ENSG00000243822",NA,0,0
"36878","ENSG00000243824","RPL12P6",8,0
"36879","ENSG00000243828",NA,0,0
"36880","ENSG00000243829","RPS9P4",51,43
"36881","ENSG00000243830","RPL15P17",55,83
"36882","ENSG00000243831",NA,0,0
"36883","ENSG00000243832","LINC02000",0,0
"36884","ENSG00000243836","WDR86-AS1",0,2
"36885","ENSG00000243838","PSMC1P7",0,0
"36886","ENSG00000243844","RPL17P33",0,0
"36887","ENSG00000243845","RN7SL30P",0,0
"36888","ENSG00000243847","RN7SL610P",0,0
"36889","ENSG00000243849","CFAP44-AS1",1,0
"36890","ENSG00000243853",NA,0,0
"36891","ENSG00000243854","RN7SL67P",7,0
"36892","ENSG00000243855","RPL12P5",0,0
"36893","ENSG00000243856","RN7SL551P",0,0
"36894","ENSG00000243859","RPL5P17",140,120
"36895","ENSG00000243861",NA,0,0
"36896","ENSG00000243864",NA,0,0
"36897","ENSG00000243870","RN7SL236P",0,2
"36898","ENSG00000243871","RN7SL487P",3,1
"36899","ENSG00000243872","RN7SL464P",0,0
"36900","ENSG00000243873","HMGB1P36",0,0
"36901","ENSG00000243877",NA,0,0
"36902","ENSG00000243883","RN7SL419P",0,0
"36903","ENSG00000243885",NA,0,0
"36904","ENSG00000243886","LOC100289118",0,0
"36905","ENSG00000243888",NA,0,0
"36906","ENSG00000243889","TRBV8-1",0,0
"36907","ENSG00000243894","RPS3AP16",1,1
"36908","ENSG00000243896","OR2A7",24,18
"36909","ENSG00000243900","RN7SL320P",0,0
"36910","ENSG00000243902","ELFN2",1,0
"36911","ENSG00000243903",NA,1,0
"36912","ENSG00000243904","RPSAP5",81,68
"36913","ENSG00000243905","RN7SL679P",0,0
"36914","ENSG00000243910","TUBA4B",3,3
"36915","ENSG00000243911","RN7SL430P",1,0
"36916","ENSG00000243914","RPL5P14",0,0
"36917","ENSG00000243915",NA,0,0
"36918","ENSG00000243916","RPS2P42",0,0
"36919","ENSG00000243918","EIF4BP8",0,0
"36920","ENSG00000243920","RPS26P24",0,0
"36921","ENSG00000243925",NA,0,0
"36922","ENSG00000243926",NA,24,26
"36923","ENSG00000243927","MRPS6",4891,2755
"36924","ENSG00000243929","RPL37AP2",1,0
"36925","ENSG00000243930",NA,0,0
"36926","ENSG00000243939",NA,0,0
"36927","ENSG00000243943","ZNF512",2170,1884
"36928","ENSG00000243944",NA,0,0
"36929","ENSG00000243945",NA,0,0
"36930","ENSG00000243951","RN7SL308P",0,0
"36931","ENSG00000243953","LOC105374171",6,0
"36932","ENSG00000243954","RN7SL743P",0,0
"36933","ENSG00000243955","GSTA1",88,126
"36934","ENSG00000243957","RN7SL647P",0,0
"36935","ENSG00000243959","RN7SL684P",0,0
"36936","ENSG00000243960",NA,22,12
"36937","ENSG00000243961",NA,0,0
"36938","ENSG00000243964","RPL23AP65",35,22
"36939","ENSG00000243967",NA,0,0
"36940","ENSG00000243968","RN7SL402P",0,1
"36941","ENSG00000243969",NA,1,0
"36942","ENSG00000243970","PPIEL",449,355
"36943","ENSG00000243974",NA,0,0
"36944","ENSG00000243976","RN7SL523P",0,0
"36945","ENSG00000243977","H3P13",0,0
"36946","ENSG00000243978","RTL9",15,15
"36947","ENSG00000243979","LOC100128548",1,0
"36948","ENSG00000243980","RN7SL702P",0,0
"36949","ENSG00000243981",NA,0,0
"36950","ENSG00000243986","ENO1P3",0,0
"36951","ENSG00000243988","RPS24P17",0,0
"36952","ENSG00000243989","ACY1",113,139
"36953","ENSG00000243991","RN7SL447P",0,0
"36954","ENSG00000243995",NA,0,0
"36955","ENSG00000244000",NA,0,0
"36956","ENSG00000244002","RPSAP39",6,1
"36957","ENSG00000244003","RN7SL143P",0,0
"36958","ENSG00000244004","RPS3AP19",0,0
"36959","ENSG00000244005","NFS1",2985,2016
"36960","ENSG00000244006","RN7SL799P",0,0
"36961","ENSG00000244009",NA,2,0
"36962","ENSG00000244018","RPL35P6",2,0
"36963","ENSG00000244019","RPS2P24",0,0
"36964","ENSG00000244020","MT1HL1",0,0
"36965","ENSG00000244021","RPL21P53",4,2
"36966","ENSG00000244024","LARP7P4",0,0
"36967","ENSG00000244025","KRTAP19-3",0,0
"36968","ENSG00000244026","FAM86DP",706,858
"36969","ENSG00000244031",NA,0,0
"36970","ENSG00000244033","RN7SL228P",0,0
"36971","ENSG00000244034","RN7SL424P",0,0
"36972","ENSG00000244036","UBE2H-DT",0,0
"36973","ENSG00000244038","DDOST",22368,21665
"36974","ENSG00000244039",NA,0,0
"36975","ENSG00000244040","IL12A-AS1",4,7
"36976","ENSG00000244041","LINC01011",125,37
"36977","ENSG00000244043","RPS27P27",0,0
"36978","ENSG00000244044","RN7SL735P",0,0
"36979","ENSG00000244045","TMEM199",732,698
"36980","ENSG00000244048","RPS18P6",0,0
"36981","ENSG00000244050","DEFB109F",4,3
"36982","ENSG00000244052","RPL5P24",0,0
"36983","ENSG00000244053","RPL13AP2",0,0
"36984","ENSG00000244055",NA,194,89
"36985","ENSG00000244056","RN7SL417P",15,5
"36986","ENSG00000244057","LCE3C",0,0
"36987","ENSG00000244060",NA,0,0
"36988","ENSG00000244061",NA,4,4
"36989","ENSG00000244062",NA,0,0
"36990","ENSG00000244063",NA,19,1
"36991","ENSG00000244065",NA,0,0
"36992","ENSG00000244066","RN7SL148P",0,0
"36993","ENSG00000244067","GSTA2",1,0
"36994","ENSG00000244071","RPL9P33",0,0
"36995","ENSG00000244073","RPS4XP6",9,5
"36996","ENSG00000244076",NA,0,0
"36997","ENSG00000244080","RN7SL833P",1,2
"36998","ENSG00000244081",NA,0,0
"36999","ENSG00000244083","RPL34P12",0,0
"37000","ENSG00000244086",NA,2,2
"37001","ENSG00000244088",NA,0,0
"37002","ENSG00000244089","HMGB1P30",0,0
"37003","ENSG00000244091","RN7SL483P",0,0
"37004","ENSG00000244094","SPRR2F",0,0
"37005","ENSG00000244097","RPS4XP17",0,0
"37006","ENSG00000244099","RPS23P3",0,0
"37007","ENSG00000244101","HMGN1P10",0,0
"37008","ENSG00000244104","RN7SL659P",11,3
"37009","ENSG00000244107","RN7SL250P",0,0
"37010","ENSG00000244112","RN7SL508P",0,0
"37011","ENSG00000244113","RPL9P20",0,1
"37012","ENSG00000244115","DNAJC25-GNG10",0,1
"37013","ENSG00000244116","IGKV2-28",0,0
"37014","ENSG00000244119",NA,5,13
"37015","ENSG00000244122","UGT1A7",0,0
"37016","ENSG00000244124",NA,12,7
"37017","ENSG00000244125",NA,0,0
"37018","ENSG00000244128",NA,0,1
"37019","ENSG00000244130","UBE2Q2P9",0,0
"37020","ENSG00000244131","RPSAP51",0,0
"37021","ENSG00000244134","RPS12P20",5,1
"37022","ENSG00000244137",NA,0,0
"37023","ENSG00000244139","RN7SL397P",1,0
"37024","ENSG00000244142",NA,1,0
"37025","ENSG00000244144",NA,0,11
"37026","ENSG00000244146","RPL26P16",0,0
"37027","ENSG00000244151",NA,45,36
"37028","ENSG00000244153",NA,178,116
"37029","ENSG00000244155",NA,0,0
"37030","ENSG00000244157",NA,8,15
"37031","ENSG00000244158",NA,1,1
"37032","ENSG00000244159",NA,1,0
"37033","ENSG00000244161","FLNB-AS1",50,53
"37034","ENSG00000244165","P2RY11",571,474
"37035","ENSG00000244167",NA,1,0
"37036","ENSG00000244169","RN7SL120P",0,0
"37037","ENSG00000244171",NA,6,4
"37038","ENSG00000244176","RPS2P37",0,0
"37039","ENSG00000244183",NA,2,0
"37040","ENSG00000244184","PELP1-DT",0,0
"37041","ENSG00000244187","TMEM141",2734,2418
"37042","ENSG00000244192","RPL11P2",17,11
"37043","ENSG00000244193",NA,0,0
"37044","ENSG00000244194","RN7SL218P",0,0
"37045","ENSG00000244196",NA,0,1
"37046","ENSG00000244197","RN7SL766P",0,0
"37047","ENSG00000244198",NA,118,134
"37048","ENSG00000244199",NA,1,2
"37049","ENSG00000244203","FOXP1-AS1",3,5
"37050","ENSG00000244213",NA,0,0
"37051","ENSG00000244215","LINC02016",0,0
"37052","ENSG00000244217","RPS4XP10",0,0
"37053","ENSG00000244218","RN7SL81P",32,33
"37054","ENSG00000244219","TMEM225B",709,194
"37055","ENSG00000244222","OR7E121P",3,10
"37056","ENSG00000244226","ILF2P1",5,1
"37057","ENSG00000244227","LRRC77P",0,0
"37058","ENSG00000244229","RPL26P35",9,3
"37059","ENSG00000244230",NA,0,0
"37060","ENSG00000244231","CSPG4P2Y",0,0
"37061","ENSG00000244232","RN7SL698P",0,0
"37062","ENSG00000244234","GMCL2",6,1
"37063","ENSG00000244235","RPL17P30",0,0
"37064","ENSG00000244236","RN7SL604P",0,1
"37065","ENSG00000244237","RPL24P3",0,0
